"year","health_systems_costs","monetized_dalys_averted","in_2023_prices","cash_flow","run_id"
2017,1512467920.18574,25552843573.0726,120315216.056736,23920060436.8301,77
2018,1247911810.47109,30214225478.3557,89798807.4848151,28876514860.3998,77
2019,1177866759.34812,32723474934.0128,93514565.4752602,31452093609.1894,77
2020,2074443888.61248,43201238492.7344,108765448.735646,41018029155.3863,77
2021,2091677743.95402,54696124607.9623,100845446.198309,52503601417.81,77
2022,2082843169.71514,51468449817.0474,81301804.902422,49304304842.4299,77
2023,2194299272.02001,48264530586.1085,77988063,45992243251.0885,77
2000,0,0,29852923.0011034,-29852923.0011034,78
2001,0,0,50108598.4343931,-50108598.4343931,78
2002,0,0,32524926.5109877,-32524926.5109877,78
2003,0,0,61183848.4315702,-61183848.4315702,78
2004,0,0,76280271.9680802,-76280271.9680802,78
2005,0,0,114095421.233847,-114095421.233847,78
2006,0,0,71055328.531221,-71055328.531221,78
2007,0,0,173925704.21992,-173925704.21992,78
2008,0,0,118242843.004781,-118242843.004781,78
2009,0,0,85861724.9480041,-85861724.9480041,78
2010,0,0,116044460.205488,-116044460.205488,78
2011,1377390263.40619,0,128294997.271244,-1505685260.67744,78
2012,1365411272.56169,3889699179.71493,103748180.04707,2420539727.10616,78
2013,1016373629.52923,4207103133.1034,106873147.128942,3083856356.44522,78
2014,1109622178.76586,16652362565.641,126230106.011086,15416510280.8641,78
2015,827905172.71167,13167022931.8157,135116138.984205,12204001620.1198,78
2016,1139328034.36253,22457446972.1743,97182201.0538521,21220936736.758,78
2017,1309168671.66543,25552843573.0726,120315216.056736,24123359685.3504,78
2018,1134816509.83187,30214225478.3557,89798807.4848151,28989610161.039,78
2019,1178041643.42498,32723474934.0128,93514565.4752602,31451918725.1125,78
2020,1845025944.89044,43201238492.7344,108765448.735646,41247447099.1083,78
2021,1915589101.87353,54696124607.9623,100845446.198309,52679690059.8904,78
2022,1688874955.28935,51468449817.0474,81301804.902422,49698273056.8557,78
2023,2474704664.75348,48264530586.1085,77988063,45711837858.355,78
2000,0,0,29852923.0011034,-29852923.0011034,79
2001,0,0,50108598.4343931,-50108598.4343931,79
2002,0,0,32524926.5109877,-32524926.5109877,79
2003,0,0,61183848.4315702,-61183848.4315702,79
2004,0,0,76280271.9680802,-76280271.9680802,79
2005,0,0,114095421.233847,-114095421.233847,79
2006,0,0,71055328.531221,-71055328.531221,79
2007,0,0,173925704.21992,-173925704.21992,79
2008,0,0,118242843.004781,-118242843.004781,79
2009,0,0,85861724.9480041,-85861724.9480041,79
2010,0,0,116044460.205488,-116044460.205488,79
2011,1265843482.90669,0,128294997.271244,-1394138480.17793,79
2012,914320275.914777,3889699179.71493,103748180.04707,2871630723.75308,79
2013,989623094.690919,4207103133.1034,106873147.128942,3110606891.28353,79
2014,947166955.079253,16652362565.641,126230106.011086,15578965504.5507,79
2015,931953201.868751,13167022931.8157,135116138.984205,12099953590.9628,79
2016,1124120460.62249,22457446972.1743,97182201.0538521,21236144310.498,79
2017,1193848789.60401,25552843573.0726,120315216.056736,24238679567.4118,79
2018,1159269280.80049,30214225478.3557,89798807.4848151,28965157390.0704,79
2019,1062155999.98695,32723474934.0128,93514565.4752602,31567804368.5506,79
2020,2510990831.62805,43201238492.7344,108765448.735646,40581482212.3707,79
2021,2038039247.83165,54696124607.9623,100845446.198309,52557239913.9323,79
2022,1840584657.42029,51468449817.0474,81301804.902422,49546563354.7247,79
2023,2464229266.59227,48264530586.1085,77988063,45722313256.5162,79
2000,0,0,29852923.0011034,-29852923.0011034,80
2001,0,0,50108598.4343931,-50108598.4343931,80
2002,0,0,32524926.5109877,-32524926.5109877,80
2003,0,0,61183848.4315702,-61183848.4315702,80
2004,0,0,76280271.9680802,-76280271.9680802,80
2005,0,0,114095421.233847,-114095421.233847,80
2006,0,0,71055328.531221,-71055328.531221,80
2007,0,0,173925704.21992,-173925704.21992,80
2008,0,0,118242843.004781,-118242843.004781,80
2009,0,0,85861724.9480041,-85861724.9480041,80
2010,0,0,116044460.205488,-116044460.205488,80
2011,1388873530.33028,0,128294997.271244,-1517168527.60152,80
2012,1280984429.98724,3889699179.71493,103748180.04707,2504966569.68062,80
2013,832087242.601593,4207103133.1034,106873147.128942,3268142743.37286,80
2014,1174896455.6332,16652362565.641,126230106.011086,15351236003.9967,80
2015,954390888.259078,13167022931.8157,135116138.984205,12077515904.5724,80
2016,1082577896.85022,22457446972.1743,97182201.0538521,21277686874.2703,80
2017,1369714098.83134,25552843573.0726,120315216.056736,24062814258.1845,80
2018,1193378449.64681,30214225478.3557,89798807.4848151,28931048221.224,80
2019,1345264356.50799,32723474934.0128,93514565.4752602,31284696012.0295,80
2020,1837154627.55934,43201238492.7344,108765448.735646,41255318416.4394,80
2021,2194411151.64411,54696124607.9623,100845446.198309,52400868010.1199,80
2022,1446660776.56005,51468449817.0474,81301804.902422,49940487235.585,80
2023,2305539256.7869,48264530586.1085,77988063,45881003266.3216,80
2000,0,0,29852923.0011034,-29852923.0011034,81
2001,0,0,50108598.4343931,-50108598.4343931,81
2002,0,0,32524926.5109877,-32524926.5109877,81
2003,0,0,61183848.4315702,-61183848.4315702,81
2004,0,0,76280271.9680802,-76280271.9680802,81
2005,0,0,114095421.233847,-114095421.233847,81
2006,0,0,71055328.531221,-71055328.531221,81
2007,0,0,173925704.21992,-173925704.21992,81
2008,0,0,118242843.004781,-118242843.004781,81
2009,0,0,85861724.9480041,-85861724.9480041,81
2010,0,0,116044460.205488,-116044460.205488,81
2011,1208098619.00433,0,128294997.271244,-1336393616.27557,81
2012,1113445473.43217,3889699179.71493,103748180.04707,2672505526.23568,81
2013,1000246510.81666,4207103133.1034,106873147.128942,3099983475.15779,81
2014,1113986216.31836,16652362565.641,126230106.011086,15412146243.3116,81
2015,988387746.189378,13167022931.8157,135116138.984205,12043519046.6421,81
2016,1286899445.23041,22457446972.1743,97182201.0538521,21073365325.8901,81
2017,1639265639.52312,25552843573.0726,120315216.056736,23793262717.4927,81
2018,1260639164.50652,30214225478.3557,89798807.4848151,28863787506.3643,81
2019,1563254569.38306,32723474934.0128,93514565.4752602,31066705799.1545,81
2020,2018219778.4836,43201238492.7344,108765448.735646,41074253265.5152,81
2021,2317877258.2756,54696124607.9623,100845446.198309,52277401903.4884,81
2022,2164200897.42983,51468449817.0474,81301804.902422,49222947114.7152,81
2023,3061054824.72061,48264530586.1085,77988063,45125487698.3879,81
2000,0,0,29852923.0011034,-29852923.0011034,82
2001,0,0,50108598.4343931,-50108598.4343931,82
2002,0,0,32524926.5109877,-32524926.5109877,82
2003,0,0,61183848.4315702,-61183848.4315702,82
2004,0,0,76280271.9680802,-76280271.9680802,82
2005,0,0,114095421.233847,-114095421.233847,82
2006,0,0,71055328.531221,-71055328.531221,82
2007,0,0,173925704.21992,-173925704.21992,82
2008,0,0,118242843.004781,-118242843.004781,82
2009,0,0,85861724.9480041,-85861724.9480041,82
2010,0,0,116044460.205488,-116044460.205488,82
2011,1211174590.32561,0,128294997.271244,-1339469587.59685,82
2012,1122019733.42822,3889699179.71493,103748180.04707,2663931266.23963,82
2013,1061846074.82355,4207103133.1034,106873147.128942,3038383911.1509,82
2014,1065324862.29472,16652362565.641,126230106.011086,15460807597.3352,82
2015,938438394.963477,13167022931.8157,135116138.984205,12093468397.868,82
2016,1067652835.01359,22457446972.1743,97182201.0538521,21292611936.1069,82
2017,1467927858.81666,25552843573.0726,120315216.056736,23964600498.1992,82
2018,1430648275.64881,30214225478.3557,89798807.4848151,28693778395.222,82
2019,1400418709.81767,32723474934.0128,93514565.4752602,31229541658.7199,82
2020,2644738638.69866,43201238492.7344,108765448.735646,40447734405.3001,82
2021,2001939205.3224,54696124607.9623,100845446.198309,52593339956.4416,82
2022,2065940087.88278,51468449817.0474,81301804.902422,49321207924.2622,82
2023,2362280406.75392,48264530586.1085,77988063,45824262116.3546,82
2000,0,0,29852923.0011034,-29852923.0011034,83
2001,0,0,50108598.4343931,-50108598.4343931,83
2002,0,0,32524926.5109877,-32524926.5109877,83
2003,0,0,61183848.4315702,-61183848.4315702,83
2004,0,0,76280271.9680802,-76280271.9680802,83
2005,0,0,114095421.233847,-114095421.233847,83
2006,0,0,71055328.531221,-71055328.531221,83
2007,0,0,173925704.21992,-173925704.21992,83
2008,0,0,118242843.004781,-118242843.004781,83
2009,0,0,85861724.9480041,-85861724.9480041,83
2010,0,0,116044460.205488,-116044460.205488,83
2011,1229945719.68058,0,128294997.271244,-1358240716.95182,83
2012,1164550984.97858,3889699179.71493,103748180.04707,2621400014.68928,83
2013,967215260.082236,4207103133.1034,106873147.128942,3133014725.89222,83
2014,946313766.84907,16652362565.641,126230106.011086,15579818692.7809,83
2015,1034041120.75808,13167022931.8157,135116138.984205,11997865672.0734,83
2016,1037092637.94507,22457446972.1743,97182201.0538521,21323172133.1754,83
2017,1654670932.87981,25552843573.0726,120315216.056736,23777857424.136,83
2018,1203169779.35158,30214225478.3557,89798807.4848151,28921256891.5193,83
2019,1285628295.01229,32723474934.0128,93514565.4752602,31344332073.5252,83
2020,1700845069.0404,43201238492.7344,108765448.735646,41391627974.9584,83
2021,1989795089.81092,54696124607.9623,100845446.198309,52605484071.9531,83
2022,1647369295.11758,51468449817.0474,81301804.902422,49739778717.0274,83
2023,2662397554.553,48264530586.1085,77988063,45524144968.5555,83
2000,0,0,29852923.0011034,-29852923.0011034,84
2001,0,0,50108598.4343931,-50108598.4343931,84
2002,0,0,32524926.5109877,-32524926.5109877,84
2003,0,0,61183848.4315702,-61183848.4315702,84
2004,0,0,76280271.9680802,-76280271.9680802,84
2005,0,0,114095421.233847,-114095421.233847,84
2006,0,0,71055328.531221,-71055328.531221,84
2007,0,0,173925704.21992,-173925704.21992,84
2008,0,0,118242843.004781,-118242843.004781,84
2009,0,0,85861724.9480041,-85861724.9480041,84
2010,0,0,116044460.205488,-116044460.205488,84
2011,1306229750.46934,0,128294997.271244,-1434524747.74058,84
2012,1179944563.51574,3889699179.71493,103748180.04707,2606006436.15212,84
2013,834879907.186184,4207103133.1034,106873147.128942,3265350078.78827,84
2014,931609552.771512,16652362565.641,126230106.011086,15594522906.8584,84
2015,850732099.783057,13167022931.8157,135116138.984205,12181174693.0485,84
2016,1088135536.95558,22457446972.1743,97182201.0538521,21272129234.1649,84
2017,1293068169.30564,25552843573.0726,120315216.056736,24139460187.7102,84
2018,1443742880.23619,30214225478.3557,89798807.4848151,28680683790.6347,84
2019,1244057119.82257,32723474934.0128,93514565.4752602,31385903248.715,84
2020,1995415241.09563,43201238492.7344,108765448.735646,41097057802.9031,84
2021,2135463196.72947,54696124607.9623,100845446.198309,52459815965.0345,84
2022,1689818978.09619,51468449817.0474,81301804.902422,49697329034.0488,84
2023,2981083098.89279,48264530586.1085,77988063,45205459424.2157,84
2000,0,0,29852923.0011034,-29852923.0011034,85
2001,0,0,50108598.4343931,-50108598.4343931,85
2002,0,0,32524926.5109877,-32524926.5109877,85
2003,0,0,61183848.4315702,-61183848.4315702,85
2004,0,0,76280271.9680802,-76280271.9680802,85
2005,0,0,114095421.233847,-114095421.233847,85
2006,0,0,71055328.531221,-71055328.531221,85
2007,0,0,173925704.21992,-173925704.21992,85
2008,0,0,118242843.004781,-118242843.004781,85
2009,0,0,85861724.9480041,-85861724.9480041,85
2010,0,0,116044460.205488,-116044460.205488,85
2011,1251255585.47745,0,128294997.271244,-1379550582.74869,85
2012,1050784576.50321,3889699179.71493,103748180.04707,2735166423.16464,85
2013,910859432.833437,4207103133.1034,106873147.128942,3189370553.14102,85
2014,1242611559.05084,16652362565.641,126230106.011086,15283520900.5791,85
2015,841861675.049944,13167022931.8157,135116138.984205,12190045117.7816,85
2016,912885134.719118,22457446972.1743,97182201.0538521,21447379636.4014,85
2017,1629577000.13387,25552843573.0726,120315216.056736,23802951356.882,85
2018,1395213478.98134,30214225478.3557,89798807.4848151,28729213191.8895,85
2019,1605444124.27576,32723474934.0128,93514565.4752602,31024516244.2618,85
2020,2046885981.17864,43201238492.7344,108765448.735646,41045587062.8201,85
2021,1837083779.34176,54696124607.9623,100845446.198309,52758195382.4222,85
2022,2144226265.16994,51468449817.0474,81301804.902422,49242921746.9751,85
2023,2499284075.62208,48264530586.1085,77988063,45687258447.4864,85
2000,0,0,29852923.0011034,-29852923.0011034,86
2001,0,0,50108598.4343931,-50108598.4343931,86
2002,0,0,32524926.5109877,-32524926.5109877,86
2003,0,0,61183848.4315702,-61183848.4315702,86
2004,0,0,76280271.9680802,-76280271.9680802,86
2005,0,0,114095421.233847,-114095421.233847,86
2006,0,0,71055328.531221,-71055328.531221,86
2007,0,0,173925704.21992,-173925704.21992,86
2008,0,0,118242843.004781,-118242843.004781,86
2009,0,0,85861724.9480041,-85861724.9480041,86
2010,0,0,116044460.205488,-116044460.205488,86
2011,1480675623.85216,0,128294997.271244,-1608970621.1234,86
2012,1018225108.55889,3889699179.71493,103748180.04707,2767725891.10896,86
2013,853516266.607146,4207103133.1034,106873147.128942,3246713719.36731,86
2014,1328362390.23132,16652362565.641,126230106.011086,15197770069.3986,86
2015,775487887.78981,13167022931.8157,135116138.984205,12256418905.0417,86
2016,982760494.959878,22457446972.1743,97182201.0538521,21377504276.1606,86
2017,1358683101.09904,25552843573.0726,120315216.056736,24073845255.9168,86
2018,1181459131.55275,30214225478.3557,89798807.4848151,28942967539.3181,86
2019,1230357446.09737,32723474934.0128,93514565.4752602,31399602922.4402,86
2020,2050591566.733,43201238492.7344,108765448.735646,41041881477.2658,86
2021,1933043042.12415,54696124607.9623,100845446.198309,52662236119.6398,86
2022,1719280593.65949,51468449817.0474,81301804.902422,49667867418.4855,86
2023,2126755234.47122,48264530586.1085,77988063,46059787288.6373,86
2000,0,0,29852923.0011034,-29852923.0011034,87
2001,0,0,50108598.4343931,-50108598.4343931,87
2002,0,0,32524926.5109877,-32524926.5109877,87
2003,0,0,61183848.4315702,-61183848.4315702,87
2004,0,0,76280271.9680802,-76280271.9680802,87
2005,0,0,114095421.233847,-114095421.233847,87
2006,0,0,71055328.531221,-71055328.531221,87
2007,0,0,173925704.21992,-173925704.21992,87
2008,0,0,118242843.004781,-118242843.004781,87
2009,0,0,85861724.9480041,-85861724.9480041,87
2010,0,0,116044460.205488,-116044460.205488,87
2011,1265485300.42672,0,128294997.271244,-1393780297.69796,87
2012,1259874906.66772,3889699179.71493,103748180.04707,2526076093.00014,87
2013,846575547.198374,4207103133.1034,106873147.128942,3253654438.77608,87
2014,1101972970.64324,16652362565.641,126230106.011086,15424159488.9867,87
2015,981492903.593968,13167022931.8157,135116138.984205,12050413889.2375,87
2016,853897166.999329,22457446972.1743,97182201.0538521,21506367604.1212,87
2017,1380607280.46853,25552843573.0726,120315216.056736,24051921076.5473,87
2018,1192562440.73269,30214225478.3557,89798807.4848151,28931864230.1382,87
2019,1293359705.54554,32723474934.0128,93514565.4752602,31336600662.992,87
2020,2597919035.88118,43201238492.7344,108765448.735646,40494554008.1176,87
2021,1946062208.72523,54696124607.9623,100845446.198309,52649216953.0387,87
2022,2066018466.94825,51468449817.0474,81301804.902422,49321129545.1968,87
2023,2231739923.55493,48264530586.1085,77988063,45954802599.5535,87
2000,0,0,29852923.0011034,-29852923.0011034,88
2001,0,0,50108598.4343931,-50108598.4343931,88
2002,0,0,32524926.5109877,-32524926.5109877,88
2003,0,0,61183848.4315702,-61183848.4315702,88
2004,0,0,76280271.9680802,-76280271.9680802,88
2005,0,0,114095421.233847,-114095421.233847,88
2006,0,0,71055328.531221,-71055328.531221,88
2007,0,0,173925704.21992,-173925704.21992,88
2008,0,0,118242843.004781,-118242843.004781,88
2009,0,0,85861724.9480041,-85861724.9480041,88
2010,0,0,116044460.205488,-116044460.205488,88
2011,1215250108.48861,0,128294997.271244,-1343545105.75986,88
2012,1222342043.75155,3889699179.71493,103748180.04707,2563608955.9163,88
2013,1045343309.74585,4207103133.1034,106873147.128942,3054886676.2286,88
2014,1037106074.57015,16652362565.641,126230106.011086,15489026385.0598,88
2015,695145079.032019,13167022931.8157,135116138.984205,12336761713.7995,88
2016,1059173038.10738,22457446972.1743,97182201.0538521,21301091733.0131,88
2017,1435724611.3829,25552843573.0726,120315216.056736,23996803745.6329,88
2018,1164699838.61004,30214225478.3557,89798807.4848151,28959726832.2608,88
2019,1255126420.46603,32723474934.0128,93514565.4752602,31374833948.0715,88
2020,2567101775.28604,43201238492.7344,108765448.735646,40525371268.7127,88
2021,1558221492.03665,54696124607.9623,100845446.198309,53037057669.7273,88
2022,2145008313.30322,51468449817.0474,81301804.902422,49242139698.8418,88
2023,2984775993.43698,48264530586.1085,77988063,45201766529.6715,88
2000,0,0,29852923.0011034,-29852923.0011034,89
2001,0,0,50108598.4343931,-50108598.4343931,89
2002,0,0,32524926.5109877,-32524926.5109877,89
2003,0,0,61183848.4315702,-61183848.4315702,89
2004,0,0,76280271.9680802,-76280271.9680802,89
2005,0,0,114095421.233847,-114095421.233847,89
2006,0,0,71055328.531221,-71055328.531221,89
2007,0,0,173925704.21992,-173925704.21992,89
2008,0,0,118242843.004781,-118242843.004781,89
2009,0,0,85861724.9480041,-85861724.9480041,89
2010,0,0,116044460.205488,-116044460.205488,89
2011,1094954716.41654,0,128294997.271244,-1223249713.68778,89
2012,1083332105.05309,3889699179.71493,103748180.04707,2702618894.61477,89
2013,1027078589.36348,4207103133.1034,106873147.128942,3073151396.61098,89
2014,983926580.811648,16652362565.641,126230106.011086,15542205878.8183,89
2015,958294432.914896,13167022931.8157,135116138.984205,12073612359.9166,89
2016,1129736284.73315,22457446972.1743,97182201.0538521,21230528486.3873,89
2017,1475501550.17708,25552843573.0726,120315216.056736,23957026806.8388,89
2018,1330074216.36982,30214225478.3557,89798807.4848151,28794352454.501,89
2019,1235176336.03009,32723474934.0128,93514565.4752602,31394784032.5074,89
2020,2122834949.4338,43201238492.7344,108765448.735646,40969638094.565,89
2021,2099544266.95162,54696124607.9623,100845446.198309,52495734894.8124,89
2022,1887706652.73945,51468449817.0474,81301804.902422,49499441359.4056,89
2023,2599519964.12818,48264530586.1085,77988063,45587022558.9803,89
2000,0,0,29852923.0011034,-29852923.0011034,90
2001,0,0,50108598.4343931,-50108598.4343931,90
2002,0,0,32524926.5109877,-32524926.5109877,90
2003,0,0,61183848.4315702,-61183848.4315702,90
2004,0,0,76280271.9680802,-76280271.9680802,90
2005,0,0,114095421.233847,-114095421.233847,90
2006,0,0,71055328.531221,-71055328.531221,90
2007,0,0,173925704.21992,-173925704.21992,90
2008,0,0,118242843.004781,-118242843.004781,90
2009,0,0,85861724.9480041,-85861724.9480041,90
2010,0,0,116044460.205488,-116044460.205488,90
2011,1301484918.64748,0,128294997.271244,-1429779915.91873,90
2012,883712490.328075,3889699179.71493,103748180.04707,2902238509.33978,90
2013,925313631.192263,4207103133.1034,106873147.128942,3174916354.78219,90
2014,1204141343.86935,16652362565.641,126230106.011086,15321991115.7606,90
2015,731245962.277544,13167022931.8157,135116138.984205,12300660830.554,90
2016,994021702.001613,22457446972.1743,97182201.0538521,21366243069.1189,90
2017,1777489526.58919,25552843573.0726,120315216.056736,23655038830.4267,90
2018,1452725216.87171,30214225478.3557,89798807.4848151,28671701453.9991,90
2019,1677592696.53208,32723474934.0128,93514565.4752602,30952367672.0054,90
2020,1951853094.68326,43201238492.7344,108765448.735646,41140619949.3155,90
2021,1821586192.1228,54696124607.9623,100845446.198309,52773692969.6412,90
2022,2035309873.68673,51468449817.0474,81301804.902422,49351838138.4583,90
2023,2264445489.39735,48264530586.1085,77988063,45922097033.7111,90
2000,0,0,29852923.0011034,-29852923.0011034,91
2001,0,0,50108598.4343931,-50108598.4343931,91
2002,0,0,32524926.5109877,-32524926.5109877,91
2003,0,0,61183848.4315702,-61183848.4315702,91
2004,0,0,76280271.9680802,-76280271.9680802,91
2005,0,0,114095421.233847,-114095421.233847,91
2006,0,0,71055328.531221,-71055328.531221,91
2007,0,0,173925704.21992,-173925704.21992,91
2008,0,0,118242843.004781,-118242843.004781,91
2009,0,0,85861724.9480041,-85861724.9480041,91
2010,0,0,116044460.205488,-116044460.205488,91
2011,1355820087.57479,0,128294997.271244,-1484115084.84603,91
2012,1278733350.4738,3889699179.71493,103748180.04707,2507217649.19405,91
2013,1056697433.49885,4207103133.1034,106873147.128942,3043532552.47561,91
2014,1098032519.17362,16652362565.641,126230106.011086,15428099940.4563,91
2015,892185321.528732,13167022931.8157,135116138.984205,12139721471.3028,91
2016,1068080352.12734,22457446972.1743,97182201.0538521,21292184418.9931,91
2017,1491962960.38527,25552843573.0726,120315216.056736,23940565396.6306,91
2018,1207816760.54638,30214225478.3557,89798807.4848151,28916609910.3245,91
2019,1310785504.9203,32723474934.0128,93514565.4752602,31319174863.6172,91
2020,1766636253.52028,43201238492.7344,108765448.735646,41325836790.4785,91
2021,2055915491.59712,54696124607.9623,100845446.198309,52539363670.1669,91
2022,1554914155.31161,51468449817.0474,81301804.902422,49832233856.8334,91
2023,2290883155.86989,48264530586.1085,77988063,45895659367.2386,91
2000,0,0,29852923.0011034,-29852923.0011034,92
2001,0,0,50108598.4343931,-50108598.4343931,92
2002,0,0,32524926.5109877,-32524926.5109877,92
2003,0,0,61183848.4315702,-61183848.4315702,92
2004,0,0,76280271.9680802,-76280271.9680802,92
2005,0,0,114095421.233847,-114095421.233847,92
2006,0,0,71055328.531221,-71055328.531221,92
2007,0,0,173925704.21992,-173925704.21992,92
2008,0,0,118242843.004781,-118242843.004781,92
2009,0,0,85861724.9480041,-85861724.9480041,92
2010,0,0,116044460.205488,-116044460.205488,92
2011,1372636404.60411,0,128294997.271244,-1500931401.87536,92
2012,1077750327.60224,3889699179.71493,103748180.04707,2708200672.06562,92
2013,997177653.410642,4207103133.1034,106873147.128942,3103052332.56381,92
2014,1129813919.08304,16652362565.641,126230106.011086,15396318540.5469,92
2015,1054411477.44281,13167022931.8157,135116138.984205,11977495315.3887,92
2016,1010288381.1417,22457446972.1743,97182201.0538521,21349976389.9788,92
2017,1439323862.4517,25552843573.0726,120315216.056736,23993204494.5641,92
2018,1187298602.89517,30214225478.3557,89798807.4848151,28937128067.9757,92
2019,1247965161.34738,32723474934.0128,93514565.4752602,31381995207.1901,92
2020,1979922502.62046,43201238492.7344,108765448.735646,41112550541.3783,92
2021,2011486899.63232,54696124607.9623,100845446.198309,52583792262.1317,92
2022,1849662870.84356,51468449817.0474,81301804.902422,49537485141.3015,92
2023,2800348851.37226,48264530586.1085,77988063,45386193671.7362,92
2000,0,0,29852923.0011034,-29852923.0011034,93
2001,0,0,50108598.4343931,-50108598.4343931,93
2002,0,0,32524926.5109877,-32524926.5109877,93
2003,0,0,61183848.4315702,-61183848.4315702,93
2004,0,0,76280271.9680802,-76280271.9680802,93
2005,0,0,114095421.233847,-114095421.233847,93
2006,0,0,71055328.531221,-71055328.531221,93
2007,0,0,173925704.21992,-173925704.21992,93
2008,0,0,118242843.004781,-118242843.004781,93
2009,0,0,85861724.9480041,-85861724.9480041,93
2010,0,0,116044460.205488,-116044460.205488,93
2011,1353365635.95548,0,128294997.271244,-1481660633.22673,93
2012,1068785715.2889,3889699179.71493,103748180.04707,2717165284.37896,93
2013,879900960.454975,4207103133.1034,106873147.128942,3220329025.51948,93
2014,1074724836.61668,16652362565.641,126230106.011086,15451407623.0132,93
2015,970738639.460742,13167022931.8157,135116138.984205,12061168153.3708,93
2016,971864845.121766,22457446972.1743,97182201.0538521,21388399925.9987,93
2017,1615292582.96348,25552843573.0726,120315216.056736,23817235774.0524,93
2018,1513009192.90039,30214225478.3557,89798807.4848151,28611417477.9705,93
2019,1204944527.94734,32723474934.0128,93514565.4752602,31425015840.5902,93
2020,1949752734.66562,43201238492.7344,108765448.735646,41142720309.3331,93
2021,1882950951.05105,54696124607.9623,100845446.198309,52712328210.7129,93
2022,1974504800.47378,51468449817.0474,81301804.902422,49412643211.6712,93
2023,2914087583.70257,48264530586.1085,77988063,45272454939.4059,93
2000,0,0,29852923.0011034,-29852923.0011034,94
2001,0,0,50108598.4343931,-50108598.4343931,94
2002,0,0,32524926.5109877,-32524926.5109877,94
2003,0,0,61183848.4315702,-61183848.4315702,94
2004,0,0,76280271.9680802,-76280271.9680802,94
2005,0,0,114095421.233847,-114095421.233847,94
2006,0,0,71055328.531221,-71055328.531221,94
2007,0,0,173925704.21992,-173925704.21992,94
2008,0,0,118242843.004781,-118242843.004781,94
2009,0,0,85861724.9480041,-85861724.9480041,94
2010,0,0,116044460.205488,-116044460.205488,94
2011,1240298811.4193,0,128294997.271244,-1368593808.69055,94
2012,1215623776.30408,3889699179.71493,103748180.04707,2570327223.36378,94
2013,960989433.951226,4207103133.1034,106873147.128942,3139240552.02323,94
2014,1118171646.19043,16652362565.641,126230106.011086,15407960813.4395,94
2015,965631791.624594,13167022931.8157,135116138.984205,12066275001.2069,94
2016,909574750.021086,22457446972.1743,97182201.0538521,21450690021.0994,94
2017,1512317627.62063,25552843573.0726,120315216.056736,23920210729.3952,94
2018,1300136883.27803,30214225478.3557,89798807.4848151,28824289787.5928,94
2019,1488190075.5654,32723474934.0128,93514565.4752602,31141770292.9721,94
2020,2213320984.44445,43201238492.7344,108765448.735646,40879152059.5543,94
2021,2075260065.03535,54696124607.9623,100845446.198309,52520019096.7286,94
2022,2059024448.51867,51468449817.0474,81301804.902422,49328123563.6264,94
2023,1989607782.73669,48264530586.1085,77988063,46196934740.3718,94
2000,0,0,29852923.0011034,-29852923.0011034,95
2001,0,0,50108598.4343931,-50108598.4343931,95
2002,0,0,32524926.5109877,-32524926.5109877,95
2003,0,0,61183848.4315702,-61183848.4315702,95
2004,0,0,76280271.9680802,-76280271.9680802,95
2005,0,0,114095421.233847,-114095421.233847,95
2006,0,0,71055328.531221,-71055328.531221,95
2007,0,0,173925704.21992,-173925704.21992,95
2008,0,0,118242843.004781,-118242843.004781,95
2009,0,0,85861724.9480041,-85861724.9480041,95
2010,0,0,116044460.205488,-116044460.205488,95
2011,1221372480.30159,0,128294997.271244,-1349667477.57283,95
2012,1138225134.85906,3889699179.71493,103748180.04707,2647725864.80879,95
2013,970320598.644101,4207103133.1034,106873147.128942,3129909387.33035,95
2014,1215433995.28717,16652362565.641,126230106.011086,15310698464.3428,95
2015,900194053.603917,13167022931.8157,135116138.984205,12131712739.2276,95
2016,990574620.574497,22457446972.1743,97182201.0538521,21369690150.546,95
2017,1507554822.09251,25552843573.0726,120315216.056736,23924973534.9233,95
2018,1319159338.72848,30214225478.3557,89798807.4848151,28805267332.1424,95
2019,1395468692.58001,32723474934.0128,93514565.4752602,31234491675.9575,95
2020,1931546597.99574,43201238492.7344,108765448.735646,41160926446.003,95
2021,2397709267.33392,54696124607.9623,100845446.198309,52197569894.4301,95
2022,1759245513.11242,51468449817.0474,81301804.902422,49627902499.0326,95
2023,2200639044.94905,48264530586.1085,77988063,45985903478.1594,95
2000,0,0,29852923.0011034,-29852923.0011034,96
2001,0,0,50108598.4343931,-50108598.4343931,96
2002,0,0,32524926.5109877,-32524926.5109877,96
2003,0,0,61183848.4315702,-61183848.4315702,96
2004,0,0,76280271.9680802,-76280271.9680802,96
2005,0,0,114095421.233847,-114095421.233847,96
2006,0,0,71055328.531221,-71055328.531221,96
2007,0,0,173925704.21992,-173925704.21992,96
2008,0,0,118242843.004781,-118242843.004781,96
2009,0,0,85861724.9480041,-85861724.9480041,96
2010,0,0,116044460.205488,-116044460.205488,96
2011,1375800527.35864,0,128294997.271244,-1504095524.62988,96
2012,1190572086.38388,3889699179.71493,103748180.04707,2595378913.28398,96
2013,1086122274.80336,4207103133.1034,106873147.128942,3014107711.17109,96
2014,1086551763.41677,16652362565.641,126230106.011086,15439580696.2132,96
2015,931501320.693199,13167022931.8157,135116138.984205,12100405472.1383,96
2016,956710888.522597,22457446972.1743,97182201.0538521,21403553882.5979,96
